BPC,CCR,Report Date,Entry,Age,ctznRace,ctznSex,Closed,Unit,Allegation,Finding,ofcrRace,ofcrSex
16-529,67662,06/26/2016,Telephone (or TDD),57,Black,Female,09/23/2016,TACTICAL RESPONSE UNIT,Search,Exonerated,Black,Male
16-529,67662,06/26/2016,Telephone (or TDD),57,Black,Female,09/23/2016,TACTICAL RESPONSE UNIT,Search,Exonerated,Black,Male
16-549,67682,06/29/2016,Online,58,Black,Female,08/22/2016,UNKNOWN COMMAND,Property,No Charge,Unknown,Unknown
16-473,67606,06-10-2016,Telephone (or TDD),46,White,Female,07/29/2016,12TH PRECINCT,Harassment,No Charge,Black,Female
16-463,67596,06-08-2016,Walk In,40,Black,Male,08/26/2016,8TH PRECINCT,Procedure,No Charge,Black,Male
16-482,67615,06/14/2016,Walk In,43,Black,Male,09-07-2016,7TH PRECINCT,Demeanor,No Charge,White,Male
16-467,67600,06-09-2016,Telephone (or TDD),24,Black,Female,08/31/2016,10TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-511,67644,06/21/2016,Telephone (or TDD),64,Black,Male,08/18/2016,2ND PRECINCT,Procedure,Unfounded,Asian,Male
16-456,67589,06-07-2016,Telephone (or TDD),32,Black,Male,06/15/2016,2ND PRECINCT,Procedure,Admin. Closure,Asian,Male
16-512,67645,06/21/2016,Telephone (or TDD),64,Black,Male,06/22/2016,UNKNOWN COMMAND,Search,Void,Unknown,Unknown
16-549,67682,06/29/2016,Online,58,Black,Female,08/22/2016,DOWNTOWN SERVICES DIVISION,Procedure,Admin. Closure,Black,Female
16-433,67566,06-02-2016,Telephone (or TDD),51,Unknown,Female,08/16/2016,SPECIAL VICTIMS,Procedure,Not Sustained,White,Male
16-490,67623,06/17/2016,Walk In,67,Black,Male,06/22/2016,TRAFFIC ENFORCEMENT UNIT,Procedure,Admin. Closure,Black,Female
16-438,67571,06-03-2016,Telephone (or TDD),65,Other,Male,08/31/2016,4TH PRECINCT,Service,No Charge,Black,Male
16-442,67575,06-05-2016,Walk In,38,Black,Male,07/20/2016,CITYWIDE PARK UNIT,Procedure,Not Sustained,Black,Male
16-549,67682,06/29/2016,Online,58,Black,Female,08/22/2016,UNKNOWN COMMAND,Procedure,No Charge,Unknown,Unknown
16-526,67659,06/24/2016,Walk In,50,Black,Male,09-12-2016,UNKNOWN COMMAND,Demeanor,Admin. Closure,Unknown,Unknown
16-540,67673,06/28/2016,Walk In,39,Black,Female,08-02-2016,DOMESTIC VIOLENCE,Service,Admin. Closure,Black,Male
16-430,67563,06-01-2016,Walk In,50,Black,Male,08/29/2016,8TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-543,67676,06/29/2016,Online,0,Black,Female,09/21/2016,11TH PRECINCT,Procedure,Not Sustained,White,Male
16-543,67676,06/29/2016,Online,0,Black,Female,09/21/2016,11TH PRECINCT,Procedure,Not Sustained,White,Male
16-474,67607,06-10-2016,Walk In,27,Black,Male,08/22/2016,12TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-429,67562,06-01-2016,Telephone (or TDD),44,Black,Female,06-06-2016,2ND PRECINCT,Demeanor,Admin. Closure,White,Male
16-431,67564,06-02-2016,Walk In,20,Black,Female,07/18/2016,8TH PRECINCT,Demeanor,No Charge,Black,Male
16-449,67582,06-06-2016,Telephone (or TDD),50,Black,Female,06-09-2016,3RD PRECINCT,Demeanor,Admin. Closure,White,Male
16-466,67599,06-09-2016,Telephone (or TDD),38,Black,Male,08/24/2016,9TH PRECINCT,Procedure,Not Sustained,Black,Female
16-466,67599,06-09-2016,Telephone (or TDD),38,Black,Male,08/24/2016,UNKNOWN COMMAND,Demeanor,No Charge,Unknown,Unknown
16-480,67613,06/14/2016,Telephone (or TDD),,Other,Female,09-12-2016,3RD PRECINCT,Procedure,Exonerated,White,Male
16-438,67571,06-03-2016,Telephone (or TDD),65,Other,Male,08/31/2016,4TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-438,67571,06-03-2016,Telephone (or TDD),65,Other,Male,08/31/2016,4TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-502,67635,06/20/2016,Telephone (or TDD),55,Black,Male,08/18/2016,3RD PRECINCT,Procedure,Exonerated,White,Male
16-512,67645,06/21/2016,Telephone (or TDD),64,Black,Male,06/22/2016,UNKNOWN COMMAND,Procedure,Void,Unknown,Unknown
16-505,67638,06/20/2016,Telephone (or TDD),26,Black,Male,09-08-2016,6TH PRECINCT,Procedure,Exonerated,Black,Male
16-505,67638,06/20/2016,Telephone (or TDD),26,Black,Male,09-08-2016,6TH PRECINCT,Procedure,Exonerated,Black,Male
16-494,67627,06/17/2016,Walk In,41,Black,Male,09-01-2016,7TH PRECINCT,Demeanor,Sustained,Black,Male
16-469,67602,06-10-2016,Walk In,27,Black,Female,08/31/2016,2ND PRECINCT,Search,Sustained,White,Male
16-439,67572,06-04-2016,Walk In,23,Black,Male,08/26/2016,8TH PRECINCT,Search,Not Sustained,Black,Male
16-490,67623,06/17/2016,Walk In,67,Black,Male,06/22/2016,TRAFFIC ENFORCEMENT UNIT,Demeanor,Admin. Closure,Black,Female
16-436,67569,06-03-2016,Walk In,26,Black,Female,08-03-2016,2ND PRECINCT,Harassment,No Charge,Black,Female
16-451,67584,06-06-2016,In-Custody,19,Black,Male,08/26/2016,9TH PRECINCT,Force,No Charge,White,Male
16-467,67600,06-09-2016,Telephone (or TDD),24,Black,Female,08/31/2016,TRAINING,Demeanor,No Charge,Hispanic,Female
16-427,67560,06-01-2016,Walk In,24,Black,Female,08/18/2016,2ND PRECINCT,Demeanor,No Charge,White,Female
16-470,67603,06-10-2016,Telephone (or TDD),43,Black,Male,06/15/2016,12TH PRECINCT,Procedure,Admin. Closure,White,Male
16-528,67661,06/26/2016,Walk In,49,White,Male,09-07-2016,UNKNOWN COMMAND,Procedure,No Charge,Unknown,Unknown
16-524,67657,06/24/2016,Walk In,21,Black,Female,09/13/2016,8TH PRECINCT,Service,Admin. Closure,Black,Male
16-483,67616,06/15/2016,Letter,14,Black,Male,08/22/2016,12TH PRECINCT,Demeanor,Not Sustained,White,Male
16-458,67591,06-07-2016,Telephone (or TDD),43,Black,Male,08/22/2016,12TH PRECINCT,Demeanor,Unfounded,Black,Male
16-458,67591,06-07-2016,Telephone (or TDD),43,Black,Male,08/22/2016,12TH PRECINCT,Demeanor,Unfounded,Black,Male
16-441,67574,06-04-2016,Telephone (or TDD),36,Black,Female,08/18/2016,UNKNOWN COMMAND,Demeanor,No Charge,Unknown,Unknown
16-469,67602,06-10-2016,Walk In,27,Black,Female,08/31/2016,2ND PRECINCT,Demeanor,Not Sustained,White,Male
16-440,67573,06-04-2016,Walk In,51,Black,Male,09-01-2016,11TH PRECINCT,Procedure,Exonerated,White,Male
16-451,67584,06-06-2016,In-Custody,19,Black,Male,08/26/2016,9TH PRECINCT,Force,Not Sustained,Black,Male
16-442,67575,06-05-2016,Walk In,38,Black,Male,07/20/2016,CITYWIDE PARK UNIT,Demeanor,Not Sustained,Black,Male
16-436,67569,06-03-2016,Walk In,26,Black,Female,08-03-2016,2ND PRECINCT,Service,No Charge,Black,Female
16-476,67609,06/13/2016,In-Custody,33,White,Male,08-08-2016,6TH PRECINCT,Force,Unfounded,Black,Male
16-540,67673,06/28/2016,Walk In,39,Black,Female,08-02-2016,DOMESTIC VIOLENCE,Property,No Charge,Black,Male
16-531,67664,06/28/2016,Walk In,34,Other,Male,08/26/2016,11TH PRECINCT,Procedure,No Charge,Black,Male
16-444,67577,06-05-2016,Telephone (or TDD),47,Black,Female,08/26/2016,10TH PRECINCT,Service,No Charge,Black,Male
16-495,67628,06/17/2016,Telephone (or TDD),18,Black,Male,09/13/2016,12TH PRECINCT,Procedure,Not Sustained,Black,Male
16-492,67625,06/17/2016,Walk In,62,Black,Male,08-03-2016,UNKNOWN COMMAND,Procedure,Not Sustained,Unknown,Unknown
16-500,67633,06/19/2016,Walk In,31,Black,Male,08/22/2016,UNKNOWN COMMAND,Property,No Charge,Unknown,Unknown
16-533,67666,06/28/2016,Telephone (or TDD),22,White,Female,09/16/2016,3RD PRECINCT,Procedure,Unfounded,Black,Male
16-556,67689,06/30/2016,Telephone (or TDD),41,Black,Female,09/23/2016,5TH PRECINCT,Entry,No Charge,Black,Male
16-439,67572,06-04-2016,Walk In,23,Black,Male,08/26/2016,8TH PRECINCT,Demeanor,Unfounded,Black,Male
16-431,67564,06-02-2016,Walk In,20,Black,Female,07/18/2016,8TH PRECINCT,Service,Sustained,Black,Male
16-551,67684,06/29/2016,Telephone (or TDD),52,Black,Male,07-05-2016,UNKNOWN COMMAND,Service,No Charge,Unknown,Unknown
16-432,67565,06-02-2016,Telephone (or TDD),34,Unknown,Female,07-05-2016,2ND PRECINCT,Procedure,Exonerated,White,Male
16-496,67629,06/17/2016,Telephone (or TDD),25,Black,Male,08/15/2016,5TH PRECINCT,Procedure,No Charge,White,Male
16-496,67629,06/17/2016,Telephone (or TDD),25,Black,Male,08/15/2016,5TH PRECINCT,Procedure,No Charge,White,Male
16-460,67593,06-07-2016,Walk In,71,Black,Female,08/24/2016,5TH PRECINCT,Procedure,Unfounded,Hispanic,Male
16-495,67628,06/17/2016,Telephone (or TDD),18,Black,Male,09/13/2016,12TH PRECINCT,Harassment,Unfounded,Black,Male
16-497,67630,06/18/2016,Walk In,45,Black,Female,09/16/2016,12TH PRECINCT,Procedure,Exonerated,Hispanic,Male
16-434,67567,06-02-2016,Walk In,29,Black,Male,08/29/2016,5TH PRECINCT PDU,Arrest,Exonerated,Black,Male
16-480,67613,06/14/2016,Telephone (or TDD),,Other,Female,09-12-2016,3RD PRECINCT,Demeanor,Sustained,White,Male
16-545,67678,06/29/2016,Online,19,Black,Male,09-07-2016,VICE,Procedure,Admin. Closure,Black,Female
16-552,67685,06/30/2016,Telephone (or TDD),28,White,Female,09/21/2016,12TH PRECINCT,Procedure,Not Sustained,Black,Male
16-480,67613,06/14/2016,Telephone (or TDD),,Other,Female,09-12-2016,3RD PRECINCT,Force,Not Sustained,White,Male
16-501,67634,06/20/2016,Walk In,,Black,Female,08/22/2016,9TH PRECINCT,Service,No Charge,White,Female
16-539,67672,06/28/2016,Walk In,53,White,Male,09/16/2016,TRAFFIC ENFORCEMENT UNIT,Demeanor,Not Sustained,Black,Male
16-484,67617,06/15/2016,Telephone (or TDD),49,Hispanic,Female,09-08-2016,UNKNOWN COMMAND,Demeanor,No Charge,Unknown,Unknown
16-471,67604,06-10-2016,Walk In,34,Black,Female,09-08-2016,UNKNOWN COMMAND,Demeanor,No Charge,Unknown,Unknown
16-494,67627,06/17/2016,Walk In,41,Black,Male,09-01-2016,7TH PRECINCT,Demeanor,No Charge,White,Male
16-482,67615,06/14/2016,Walk In,43,Black,Male,09-07-2016,7TH PRECINCT,Property,Not Sustained,White,Male
16-502,67635,06/20/2016,Telephone (or TDD),55,Black,Male,08/18/2016,3RD PRECINCT,Demeanor,Not Sustained,White,Male
16-468,67601,06-09-2016,Walk In,28,White,Male,07-05-2016,UNKNOWN COMMAND,Force,Admin. Closure,Unknown,Unknown
16-557,67690,06/30/2016,Letter,46,Black,Female,08-08-2016,HOMICIDE SECTION,Demeanor,Not Sustained,Black,Male
16-431,67564,06-02-2016,Walk In,20,Black,Female,07/18/2016,8TH PRECINCT,Procedure,Sustained,Black,Male
16-476,67609,06/13/2016,In-Custody,33,White,Male,08-08-2016,6TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-498,67631,06/19/2016,Telephone (or TDD),28,Black,Male,08-11-2016,UNKNOWN COMMAND,Demeanor,No Charge,Unknown,Unknown
16-500,67633,06/19/2016,Walk In,31,Black,Male,08/22/2016,2ND PRECINCT,Procedure,Exonerated,White,Male
16-439,67572,06-04-2016,Walk In,23,Black,Male,08/26/2016,FIELD TRAINING ADMINISTRATION,Force,No Charge,Black,Male
16-553,67686,06/30/2016,Telephone (or TDD),54,Black,Male,07/26/2016,AUCTION DETAIL,Demeanor,Admin. Closure,Black,Male
16-457,67590,06-07-2016,Telephone (or TDD),21,Black,Female,08/15/2016,6TH PRECINCT,Service,Admin. Closure,Black,Male
16-443,67576,06-05-2016,Telephone (or TDD),40,Black,Female,08/24/2016,12TH PRECINCT,Procedure,No Charge,Black,Male
16-507,67640,06/21/2016,Online,55,Black,Female,09/21/2016,12TH PRECINCT,Procedure,Not Sustained,Black,Male
16-501,67634,06/20/2016,Walk In,34,Black,Female,08/22/2016,9TH PRECINCT,Procedure,Exonerated,Black,Female
16-529,67662,06/26/2016,Telephone (or TDD),57,Black,Female,09/23/2016,TACTICAL RESPONSE UNIT,Procedure,Exonerated,Black,Male
16-529,67662,06/26/2016,Telephone (or TDD),57,Black,Female,09/23/2016,TACTICAL RESPONSE UNIT,Procedure,Exonerated,Black,Male
16-472,67605,06-10-2016,Telephone (or TDD),15,Unknown,Female,08-03-2016,DETROIT DETENTION CENTER,Demeanor,Not Sustained,Black,Male
16-531,67664,06/28/2016,Walk In,34,Other,Male,08/26/2016,COMMUNICATIONS OPERATIONS,Service,Exonerated,Unknown,Unknown
16-440,67573,06-04-2016,Walk In,51,Black,Male,09-01-2016,11TH PRECINCT,Arrest,Exonerated,White,Male
16-506,67639,06/20/2016,Walk In,,Black,Female,07/14/2016,DOWNTOWN SERVICES DIVISION,Procedure,Admin. Closure,Black,Male
16-433,67566,06-02-2016,Telephone (or TDD),51,Unknown,Female,08/16/2016,8TH PRECINCT PDU,Procedure,Not Sustained,Black,Male
16-496,67629,06/17/2016,Telephone (or TDD),25,Black,Male,08/15/2016,5TH PRECINCT,Demeanor,Not Sustained,White,Male
16-481,67614,06/14/2016,Walk In,67,Black,Male,09-07-2016,TRAFFIC ENFORCEMENT UNIT,Procedure,Sustained,Black,Female
16-478,67611,06/14/2016,Telephone (or TDD),44,Black,Male,09-08-2016,3RD PRECINCT,Service,No Charge,Black,Male
16-431,67564,06-02-2016,Walk In,20,Black,Female,07/18/2016,8TH PRECINCT,Procedure,Sustained,Black,Female
16-453,67586,06-07-2016,Email,50,Black,Female,09-01-2016,9TH PRECINCT,Procedure,No Charge,White,Male
16-453,67586,06-07-2016,Email,50,Black,Female,09-01-2016,9TH PRECINCT,Service,Not Sustained,White,Male
16-550,67683,06/29/2016,Walk In,23,Black,Male,07-06-2016,11TH PRECINCT,Procedure,Admin. Closure,White,Male
16-550,67683,06/29/2016,Walk In,23,Black,Male,07-06-2016,11TH PRECINCT,Procedure,Admin. Closure,White,Male
16-550,67683,06/29/2016,Walk In,23,Black,Male,07-06-2016,11TH PRECINCT,Procedure,Admin. Closure,White,Male
16-474,67607,06-10-2016,Walk In,27,Black,Male,08/22/2016,12TH PRECINCT,Procedure,Not Sustained,White,Male
16-474,67607,06-10-2016,Walk In,27,Black,Male,08/22/2016,12TH PRECINCT,Procedure,Not Sustained,White,Male
16-474,67607,06-10-2016,Walk In,27,Black,Male,08/22/2016,12TH PRECINCT,Procedure,Not Sustained,White,Male
16-529,67662,06/26/2016,Telephone (or TDD),57,Black,Female,09/23/2016,6TH PRECINCT,Harassment,No Charge,Black,Male
16-440,67573,06-04-2016,Walk In,51,Black,Male,09-01-2016,11TH PRECINCT,Demeanor,Sustained,White,Male
16-447,67580,06-06-2016,Telephone (or TDD),31,Black,Female,08/26/2016,9TH PRECINCT,Procedure,No Charge,White,Male
16-447,67580,06-06-2016,Telephone (or TDD),31,Black,Female,08/26/2016,9TH PRECINCT,Procedure,No Charge,White,Male
16-534,67667,06/28/2016,Telephone (or TDD),51,Black,Female,07/14/2016,6TH PRECINCT,Service,Admin. Closure,White,Male
16-449,67582,06-06-2016,Telephone (or TDD),50,Black,Female,06-09-2016,3RD PRECINCT,Search,Admin. Closure,White,Male
16-558,67691,06/30/2016,Telephone (or TDD),59,Arabic,Male,09/21/2016,8TH PRECINCT PDU,Procedure,Admin. Closure,White,Male
16-491,67624,06/17/2016,Telephone (or TDD),45,Black,Female,09-01-2016,12TH PRECINCT,Service,Not Sustained,Black,Male
16-494,67627,06/17/2016,Walk In,41,Black,Male,09-01-2016,7TH PRECINCT,Force,No Charge,White,Male
16-528,67661,06/26/2016,Walk In,49,White,Male,09-07-2016,8TH PRECINCT,Procedure,Exonerated,Black,Female
16-506,67639,06/20/2016,Walk In,,Black,Female,07/14/2016,DOWNTOWN SERVICES DIVISION,Demeanor,No Charge,Black,Male
16-550,67683,06/29/2016,Walk In,24,Biracial,Male,07-06-2016,11TH PRECINCT,Arrest,Admin. Closure,White,Male
16-550,67683,06/29/2016,Walk In,24,Biracial,Male,07-06-2016,11TH PRECINCT,Arrest,Admin. Closure,White,Male
16-550,67683,06/29/2016,Walk In,24,Biracial,Male,07-06-2016,11TH PRECINCT,Arrest,Admin. Closure,White,Male
16-521,67654,06/23/2016,Telephone (or TDD),71,Black,Male,08-11-2016,9TH PRECINCT,Procedure,Not Sustained,Black,Male
16-497,67630,06/18/2016,Walk In,45,Black,Female,09/16/2016,UNKNOWN COMMAND,Demeanor,No Charge,Unknown,Unknown
16-479,67612,06/14/2016,Telephone (or TDD),54,Other,Male,08/15/2016,11TH PRECINCT,Demeanor,Not Sustained,White,Male
16-463,67596,06-08-2016,Walk In,40,Black,Male,08/26/2016,8TH PRECINCT,Procedure,Exonerated,Black,Male
16-466,67599,06-09-2016,Telephone (or TDD),38,Black,Male,08/24/2016,UNKNOWN COMMAND,Service,No Charge,Unknown,Unknown
16-510,67643,06/21/2016,Telephone (or TDD),59,Black,Female,09/21/2016,UNKNOWN COMMAND,Demeanor,No Charge,Unknown,Unknown
16-428,67561,06-01-2016,Walk In,36,Hispanic,Male,06-03-2016,6TH PRECINCT,Property,Admin. Closure,White,Male
16-428,67561,06-01-2016,Walk In,36,Hispanic,Male,06-03-2016,6TH PRECINCT,Property,Admin. Closure,White,Male
16-528,67661,06/26/2016,Walk In,49,White,Male,09-07-2016,8TH PRECINCT,Procedure,Exonerated,Black,Male
16-481,67614,06/14/2016,Walk In,67,Black,Male,09-07-2016,METROPOLITAN DIVISION,Procedure,Sustained,Black,Male
16-471,67604,06-10-2016,Walk In,34,Black,Female,09-08-2016,UNKNOWN COMMAND,Procedure,No Charge,Unknown,Unknown
16-442,67575,06-05-2016,Walk In,38,Black,Male,07/20/2016,CITYWIDE PARK UNIT,Property,Not Sustained,Black,Male
16-493,67626,06/17/2016,Telephone (or TDD),33,Arabic,Male,06/21/2016,6TH PRECINCT,Demeanor,Void,Black,Male
16-536,67669,06/28/2016,Telephone (or TDD),28,Black,Male,08/26/2016,5TH PRECINCT,Procedure,Exonerated,Black,Male
16-528,67661,06/26/2016,Walk In,49,White,Male,09-07-2016,8TH PRECINCT,Demeanor,No Charge,Black,Male
16-551,67684,06/29/2016,Telephone (or TDD),52,Black,Male,07-05-2016,UNKNOWN COMMAND,Procedure,No Charge,Unknown,Unknown
16-450,67583,06-06-2016,Telephone (or TDD),42,Black,Male,07-07-2016,UNKNOWN COMMAND,Procedure,No Charge,Unknown,Unknown
16-440,67573,06-04-2016,Walk In,51,Black,Male,09-01-2016,11TH PRECINCT,Procedure,Unfounded,White,Male
16-531,67664,06/28/2016,Walk In,34,Other,Male,08/26/2016,11TH PRECINCT,Property,No Charge,Black,Male
16-524,67657,06/24/2016,Walk In,21,Black,Female,09/13/2016,8TH PRECINCT,Demeanor,Admin. Closure,Black,Male
16-491,67624,06/17/2016,Telephone (or TDD),45,Black,Female,09-01-2016,12TH PRECINCT,Procedure,No Charge,Black,Male
16-493,67626,06/17/2016,Telephone (or TDD),33,Arabic,Male,06/21/2016,6TH PRECINCT,Force,Void,Black,Male
16-430,67563,06-01-2016,Walk In,50,Black,Male,08/29/2016,8TH PRECINCT,Demeanor,Not Sustained,Black,Female
16-501,67634,06/20/2016,Walk In,34,Black,Female,08/22/2016,9TH PRECINCT,Procedure,Exonerated,White,Female
16-531,67664,06/28/2016,Walk In,34,Other,Male,08/26/2016,11TH PRECINCT,Service,No Charge,Black,Male
16-454,67587,06-07-2016,Telephone (or TDD),59,Black,Female,09-07-2016,UNKNOWN COMMAND,Property,No Charge,Unknown,Unknown
16-492,67625,06/17/2016,Walk In,62,Black,Male,08-03-2016,UNKNOWN COMMAND,Demeanor,Not Sustained,Unknown,Unknown
16-434,67567,06-02-2016,Walk In,29,Black,Male,08/29/2016,5TH PRECINCT PDU,Property,Sustained,Black,Female
16-478,67611,06/14/2016,Telephone (or TDD),44,Black,Male,09-08-2016,3RD PRECINCT,Search,Unfounded,White,Male
16-463,67596,06-08-2016,Walk In,40,Black,Male,08/26/2016,6TH PRECINCT,Service,No Charge,Black,Male
16-484,67617,06/15/2016,Telephone (or TDD),49,Hispanic,Female,09-08-2016,3RD PRECINCT,Demeanor,Not Sustained,Black,Male
16-523,67656,06/23/2016,Telephone (or TDD),26,Black,Male,06/27/2016,9TH PRECINCT,Procedure,Admin. Closure,Black,Male
16-483,67616,06/15/2016,Letter,14,Black,Male,08/22/2016,12TH PRECINCT,Demeanor,Not Sustained,Hispanic,Male
16-516,67649,06/22/2016,Telephone (or TDD),39,Black,Female,06/22/2016,8TH PRECINCT,Property,Void,Black,Male
16-439,67572,06-04-2016,Walk In,23,Black,Male,08/26/2016,FIELD TRAINING ADMINISTRATION,Search,No Charge,Black,Male
16-511,67644,06/21/2016,Telephone (or TDD),64,Black,Male,08/18/2016,2ND PRECINCT,Procedure,Unfounded,Hispanic,Male
16-431,67564,06-02-2016,Walk In,20,Black,Female,07/18/2016,8TH PRECINCT,Demeanor,No Charge,Black,Female
16-491,67624,06/17/2016,Telephone (or TDD),45,Black,Female,09-01-2016,12TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-522,67655,06/23/2016,Telephone (or TDD),34,Black,Male,09/21/2016,11TH PRECINCT,Harassment,No Charge,Black,Male
16-433,67566,06-02-2016,Telephone (or TDD),51,Unknown,Female,08/16/2016,SPECIAL VICTIMS,Demeanor,No Charge,White,Male
16-489,67622,06/16/2016,Telephone (or TDD),49,Black,Female,08-08-2016,UNKNOWN COMMAND,Demeanor,Admin. Closure,Unknown,Unknown
16-531,67664,06/28/2016,Walk In,34,Other,Male,08/26/2016,11TH PRECINCT,Procedure,Sustained,White,Male
16-537,67670,06/28/2016,Telephone (or TDD),49,Black,Male,08/16/2016,UNKNOWN COMMAND,Force,Not Sustained,Unknown,Unknown
16-544,67677,06/29/2016,Online,0,Black,Female,09/21/2016,MOUNTED,Demeanor,Sustained,White,Male
16-441,67574,06-04-2016,Telephone (or TDD),36,Black,Female,08/18/2016,8TH PRECINCT,Procedure,Not Sustained,Black,Male
16-441,67574,06-04-2016,Telephone (or TDD),36,Black,Female,08/18/2016,8TH PRECINCT,Procedure,Not Sustained,Black,Male
16-441,67574,06-04-2016,Telephone (or TDD),36,Black,Female,08/18/2016,8TH PRECINCT,Procedure,Not Sustained,Black,Male
16-529,67662,06/26/2016,Telephone (or TDD),57,Black,Female,09/23/2016,TACTICAL RESPONSE UNIT,Harassment,No Charge,White,Male
16-462,67595,06-08-2016,Telephone (or TDD),21,Black,Male,08/15/2016,UNKNOWN COMMAND,Demeanor,No Charge,Unknown,Unknown
16-462,67595,06-08-2016,Telephone (or TDD),21,Black,Male,08/15/2016,2ND PRECINCT,Procedure,Not Sustained,White,Male
16-455,67588,06-07-2016,Telephone (or TDD),115,Unknown,Female,08-10-2016,UNKNOWN COMMAND,Service,No Charge,Unknown,Unknown
16-484,67617,06/15/2016,Telephone (or TDD),49,Hispanic,Female,09-08-2016,3RD PRECINCT,Demeanor,Not Sustained,Black,Female
16-507,67640,06/21/2016,Online,55,Black,Female,09/21/2016,12TH PRECINCT,Service,Unfounded,Black,Male
16-470,67603,06-10-2016,Telephone (or TDD),43,Black,Male,06/15/2016,HOMICIDE SECTION,Procedure,Admin. Closure,White,Male
16-435,67568,06-03-2016,Telephone (or TDD),34,White,Male,06-03-2016,UNKNOWN COMMAND,Procedure,Admin. Closure,Unknown,Unknown
16-513,67646,06/21/2016,Telephone (or TDD),39,Black,Female,07/14/2016,8TH PRECINCT,Harassment,Admin. Closure,Black,Male
16-511,67644,06/21/2016,Telephone (or TDD),64,Black,Male,08/18/2016,UNKNOWN COMMAND,Search,No Charge,Unknown,Unknown
